Column1;energy;valence;spotify_id;name;artists;duration
100023;0.597;0.324;0Cy7wt6IlRfBPHXXjmZbcP;Love Me Like You Do;Ellie Goulding;253520.0
100024;0.764;0.478;5PjdY0CKGZdEuoNab3yDmX;STAY (with Justin Bieber);The Kid LAROI,Justin Bieber;141806.0
100030;0.0968;0.135;1BuHbtYFgSaV99PFPBZEkW;Our Love Is Here To Stay;Natalie Cole;209960.0
100036;0.253;0.264;6vJ6FR4WtlKSxe8lmh3F1C;Baby You're Worth It;Kina;130926.0
100038;0.818;0.728;2IY559smG7SXYk229NA2Vl;Little Bitty;Alan Jackson;158627.0
100039;0.407;0.309;4S6gJt4RYR34t4sjW8wEah;Lo siento;Beret;229939.0
100044;0.526;0.488;2IVsRhKrx8hlQBOWy4qebo;Mr Loverman;Ricky Montgomery;216880.0
100046;0.927;0.253;5pKdvuth8EyC6pLxMu3aSr;Conquer All;Behemoth;211267.0
100047;0.45;0.18;4JE6agBLHGA5TaF6FlqfBD;As the World Caves In;Matt Maltese;218755.0
100049;0.339;0.288;754zNJgoWQaGETFzSYVlmC;Is It Just Me? (feat. JP Cooper);Emily Burns,JP Cooper;203300.0
100054;0.83;0.731;26ucR33snMkRD6JExhoD6I;Una Aventura;Grupo Niche;316093.0
100057;0.878;0.908;4HEIPKvipeKYPlC91MZGxC;No Me Acostumbro;Rey Ruiz;289827.0
100064;0.668;0.711;0DrNa6Ol75djsKlw67TABQ;Porque Te Amo;Nino Segarra;306960.0
100066;0.751;0.962;6QJ1F9DrlsRSmKDcdVS0Oy;Lloraras;Oscar D'León;222200.0
100068;0.696;0.897;32SPBwfOUyscWaVykPdfrg;Sin Voluntad;Gilberto Santa Rosa;302840.0
100076;0.797;0.694;41dBR9Gy1WZSiBkLBWbl2l;Porque Te Amo;Nino Segarra;304947.0
100085;0.712;0.891;14ZtWHRc05sX1qy4dL89ID;Casi Te Envidio;Andy Montañez;320467.0
100090;0.766;0.815;5N8HRh3pKXakJrdxQKMi1j;El Preso;Fruko Y Sus Tesos;293787.0
100092;0.713;0.962;7H6TbcATjUfP6gkJ7vxfp5;Que Pena;Lebrón Brothers;295393.0
100093;0.755;0.884;13zhZuedpA05BxrInLtfbo;Yo Quisiera;Oscar D'León;351547.0
100095;0.631;0.886;1u3myea0ndESXsA2OifxCQ;Lejos De Ti;Angel Canales;255587.0
100103;0.738;0.89;5w5B1ccui0lRPR7Qh3yVyA;Catalina La O;"Pete ""El Conde"" Rodriguez";312640.0
100106;0.762;0.926;5SK175I291bHHcroTHUwQn;Argumento;Paulinho Da Viola;192893.0
100107;0.88;0.892;2TQUBvaI4k1Z1VnUDWL6AP;Ê Baiana;Clara Nunes;181467.0
100113;0.669;0.899;4R3KThu3ex03ri8KJYsvdz;Foi Um Rio Que Passou Em Minha Vida;Paulinho Da Viola;159667.0
100118;0.506;0.962;5hemN5gGcBNdkUOIbs3RVe;O Mar Serenou;Clara Nunes;182493.0
100119;0.937;0.906;3Ev29Sj0ca0TD11oE8N0Bc;Let's Get Loud;Jennifer Lopez;239400.0
100122;0.528;0.955;7f31hpuzCNIU0rX5E6Dr3g;Tiro Ao Álvaro;Elis Regina,Adoniran Barbosa;164000.0
100124;0.864;0.563;1korsnkzzZfWGbKxuVO1tI;Ogum - Ao Vivo;Zeca Pagodinho,Jorge Ben Jor;258947.0
100128;0.793;0.766;4lHoT8PvMpMg1l5kdxqNmD;Coração de Isca;Bruno & Marrone;147397.0
100129;0.651;0.666;7xi4XR5EIOU6OHdIydLMjT;Uma Ex (Ao Vivo);Murilo Huff,Jorge;218806.0
100131;0.571;0.38;66HWIQEq6xO0IZ47AHrybG;Desbloqueado - Ao Vivo;Diego & Victor Hugo;188672.0
100132;0.686;0.509;2SwE42tEBphHOejzZ9rKRa;Sorte - Ao Vivo;Diego & Victor Hugo;186469.0
100141;0.796;0.51;50YbE5MrvSu8Fz6A2dgTZ8;Bebida Na Ferida - Ao Vivo;Zé Neto & Cristiano;199363.0
100154;0.634;0.198;1gH15mDISkHIBs9NImb3YZ;Aaja;Nucleya,Avneet Khurmi,Guri Gangsta;271254.0
100168;0.843;0.491;0OGNtqKkjI7FCE9HZ4Khgo;Power Over Me;Dermot Kennedy;206960.0
100171;0.85;0.71;1qp0ptMXNg9hqLH8sk7cc2;Sweet Lovin' - Radio Edit;Sigala,Bryn Christopher;202213.0
100178;0.622;0.471;4tIhDBT9YgxR38EJ7kXN2F;Solsbury Hill;Peter Gabriel;262600.0
100196;0.833;0.79;3W9A3mabvpFGbPJD2mQ69q;Out All Night;The Pietasters;196733.0
100202;0.667;0.332;35iLpqqQg4KrfYAzbvN1vH;New Noise;Refused;310200.0
100205;0.916;0.643;5jVKpqA8ARnVuMmt8yTyGi;The Hell Song;Sum 41;199187.0
100210;0.778;0.964;7qKtcEDbth6kOM5s4uJzw3;La Dosis Perfecta;Panteon Rococo;255507.0
100211;0.995;0.721;02cksNRxnzaM3lPk8zCuJO;500 Channels;Choking Victim;160000.0
100212;0.806;0.764;0vQfzyjQFHQ208JCNjcE5H;La Herida;Los Estramboticos;237667.0
100242;0.436;0.322;2cGC83dr0ZDHJBJhRzkN35;Dogs of War;Blues Saraceno;176960.0
100244;0.939;0.097;38pLq8WPZAOYBHnvAgPp9u;Progenies of the Great Apocalypse;Dimmu Borgir;317800.0
100256;0.556;0.274;3FU6urUVsgXa6RBuV2PdRk;Heartless (feat. Morgan Wallen);Diplo,Morgan Wallen;169227.0
100261;0.458;0.158;3pMbjkN5k9z6kZ2bcEZH1s;Sapling;Foy Vance;257853.0
100264;0.528;0.452;6Ro2z4RtAUew9Kz2HZWZUi;Me and Mrs. Jones;Billy Paul;284907.0
100273;0.0432;0.113;2TGTivEqpW9RUkfukL7vvA;A Game of Croquet;Jóhann Jóhannsson;165572.0
100279;0.695;0.126;4AD2dterIUjNt1LFNI9Bvi;He's a Pirate;Klaus Badelt;90427.0
100282;0.874;0.0915;3gONzcsHm2F7TXkPeW43kV;Chemical Whore;Hypocrisy;319567.0
100287;0.903;0.189;0snhTvHSZ5ACrvdcVWeCDS;Erase Me;Make Them Suffer;224611.0
100297;0.687;0.555;6rQSrBHf7HlZjtcMZ4S4bO;Safari;J Balvin,Pharrell Williams,BIA,Sky Rompiendo;205600.0
100299;0.799;0.772;00EPIEnX1JFjff8sC6bccd;No Me Acuerdo;Thalia,Natti Natasha;217653.0
100304;0.808;0.829;7mwoTHCLbucY3b1a6Ude1V;No Lo Trates;Pitbull,Daddy Yankee,Natti Natasha;198453.0
100305;0.801;0.753;6jEZLz3YpnEBRpVkv35AmP;Gasolina;Daddy Yankee;192600.0
100309;0.57;0.772;3rPAD722s5FFNnwjC91t7Z;Quiere Beber;Anuel AA;187125.0
100325;0.78;0.456;7ISL3LO8AWP3fKIXunvqTa;Joker And The Thief;Wolfmother;280467.0
100334;0.694;0.292;0EFuHbkuin3pM6byX7VlGI;u love u (with Tate McRae);blackbear,Tate McRae;188986.0
100339;0.552;0.488;4wONXG4GqWSscEyZlx300W;justified;Kacey Musgraves;180800.0
100340;0.541;0.448;7fa9MBXhVfQ8P8Df9OEbD8;Girls Like You (feat. Cardi B) - Cardi B Version;Maroon 5,Cardi B;235545.0
100341;0.79;0.948;7kTvXtMERxvwCGcWv68ssH;Sweat (A La La La La Long);Inner Circle;226547.0
100342;0.563;0.786;3y540Z9QFePg2CyZYWZMyI;Is This Love;Bob Marley & The Wailers;230800.0
100346;0.608;0.29;4tL8PWUGzqtUbPROYVcAqg;Somebody to Love;SRTW,Nokyo;123348.0
100364;0.708;0.742;5Gu0PDLN4YJeW75PpBSg9p;Let Me Go (with Alesso, Florida Georgia Line & watt);Hailee Steinfeld,Alesso,Florida Georgia Line,WATT;174800.0
100374;0.757;0.41;21xzvjoTUhKV2QYyIGDo8J;Sarah;Benjamin Ingrosso;193889.0
100376;0.814;0.571;5lsvS3ENLMRBNuDG4fn9Ki;Nån annan nu;Molly Sandén;200467.0
100386;0.954;0.412;4kxYIvDIpWTrZgHn3sYxxC;Helicopter;Bloc Party;220173.0
100387;0.914;0.922;5c5a2Ptu8eyIpljhQHjIqk;Ain't No Rest For The Wicked - Original Version;Cage The Elephant;175493.0
100388;0.841;0.661;4gLKwyeBDtXoqe5ev9QcqP;Something Good Can Work;Two Door Cinema Club;162907.0
100409;0.246;0.418;5ed3J4o7pY1XHACB30tNKl;Patotero Sentimental;Carlos Di Sarli;177787.0
100417;0.472;0.556;499mJ0KmujkTNounIZjwcf;Nada;Carlos Di Sarli,Alberto Podestá;163880.0
100434;0.415;0.573;7jOtMXMBUYPU9xNDoYK8nw;Tangoneon;Paolo Vivaldi;160560.0
100445;0.972;0.891;7cUhxtLxcNZXV6Qdpi8PTO;Promiscuous;Nelly Furtado,Timbaland;242373.0
100446;0.483;0.57;1a8tAQAzHIPQ00OPBXGWPz;No Eyes - Radio Edit;Claptone,JAW;204992.0
100456;0.817;0.422;0CjMQpIj3A3HK47IWpUHEm;Burning - Vibe Mix;MK;350807.0
100457;0.977;0.0794;1Zb1YkGHNO1GSayh2N7hrl;Hvite Krists Død - Remastered 2021;Satyricon;507640.0
100458;0.749;0.542;4UJ1AKSbXAbPlPVFe66wK7;Gypsy Woman (She's Homeless) - Radio Edit;Crystal Waters;217760.0
100464;0.951;0.161;2rnU6zTXn7l4rmAqpbKOVz;Sons of Northern Darkness;Immortal;285280.0
100480;0.482;0.127;1VKkxnB52qhe5y4DjnfVn5;We're All We Need;Above & Beyond,Zoë Johnston;262835.0
100509;0.54;0.507;04hr5vtWbtWaN0qehBfBCL;Hell Is Round The Corner;Tricky;226960.0
100510;0.46;0.479;5hicOmRFB0EOeLNsV3ugSp;Electric Lazyland;9 Lazy 9;352000.0
100511;0.596;0.77;0EZwXw5ZG0RSnrpzYHLkX1;Overcome;Tricky;269267.0
100527;0.413;0.053;1AJ2nnlhd3LrES1oKF5S5s;Lovely Head;Goldfrapp;229827.0
100528;0.634;0.115;284VwLqo8dmMd93zoI1jyh;What Does Your Soul Look Like - Pt.1;DJ Shadow;381227.0
100543;0.835;0.675;1YA0CPP1wdPaX5aTLPnHet;Hay Hay;Hadise;218265.0
100544;0.97;0.652;1kQq6QgJzUZfjt1S62lEer;Adam Gibi Adam;Lara;299453.0
100546;0.893;0.742;5igX540gDMuLEUKzUEbopa;Bangır Bangır;Gülşen;233627.0
100550;0.448;0.736;7BjmOMyfT4PBKbZuSCwWPc;Bi Sonraki Hayatımda Gel;Murda,Ezhel;167350.0
100554;0.698;0.55;0RyGkLUzlkmu6EZadbOgZa;Meleğim;Soolking,Dadju;221815.0
100558;0.921;0.877;76WxDvtIORYxvBZhGFmJcp;Havaalanı;Hande Yener;225000.0
100565;0.795;0.945;2pTVNLRAfud4odx8SSO6cY;Kırmızı;Hande Yener;212560.0
100571;0.736;0.0508;2e45o2TfDsB7uD39oCbqLW;Now Will Always Be;Wiegedood;496702.0
100577;0.925;0.884;78ruRvasI4AEA3ibWwcV1v;Water No Get Enemy;Fela Kuti;591693.0
100594;0.433;0.641;7DqTaelFf846rl1CHmyfOW;Chan Chan;Buena Vista Social Club;257737.0
100598;0.585;0.707;5sqMwFr1FjUmGnWen7qbIb;Cowboy Bossa feat. Yanez;Mo' Horizons,Yanez;277893.0
100623;0.252;0.3;0JG5mpk3uc5D3f001Xd285;Losing Battles - Acoustic;Josh Ritter,The Milk Carton Kids;308038.0
100625;0.226;0.12;6oNmOMYzjES85AH0EJ786u;Prodigal Daughter;Aoife O'Donovan,Allison Russell;222251.0
100627;0.728;0.96;5QrNXvTQEuBb5iLoIAAuvk;On the Beach;Chris Rea;221133.0
100628;0.214;0.485;6zC0mpGYwbNTpk9SKwh08f;Wonderful Tonight;Eric Clapton;225027.0
100639;0.91;0.536;0Qp1IH1EkRCNabfgzxNMUT;The Wall;Alok,Sevenn;159500.0
100653;0.128;0.363;50KVOLNNqft8SJr5ybrv8G;"Rigoletto / Act 3: ""La donna è mobile""";Giuseppe Verdi,Luciano Pavarotti,London Symphony Orchestra,Richard Bonynge;142507.0
100654;0.0701;0.0371;7pgJTa3eZM4kkT2vsZUmFt;Meditation: Méditation from Thaïs;Jules Massenet,Nicola Benedetti,London Symphony Orchestra,Daniel Harding;331933.0
100659;0.336;0.515;7uzJKRRrTqxUOeTtwQMd36;每天愛你多一些;Jacky Cheung;279440.0
100684;0.125;0.209;4N6idgJ3manqTSvFEGuK5w;The Well-Tempered Clavier: Book 1, BWV 846-869: I. Prelude in C Major, BWV 846;Johann Sebastian Bach,Lang Lang;139307.0
100685;0.00735;0.0944;5B6J2yesfMRQzGbKLRJw2B;Nocturne No. 19 in E Minor, Op. 72, No. 1;Frédéric Chopin,Benjamin Grosvenor;241987.0
100688;0.411;0.282;415B3OUKVRUrNu09IRDufO;Duel of the Fates;John Williams,London Symphony Orchestra;254347.0
100710;0.484;0.834;6jXPZid0KLorvgIDP6TiSo;God's Gonna Cut You Down;Johnny Cash;158573.0
100712;0.754;0.212;4TCeFZNjGNQIpCuZmJkkE2;God's Country;Blake Shelton;204800.0
100717;0.627;0.801;127uq83uGFapbddqiMUKky;Sexy Bitch (feat. Akon);David Guetta,Akon;195853.0
100719;0.766;0.642;2ThsBNtjuUEERqcpXQEoYR;Don't Start Now;Dua Lipa;183290.0
100722;0.672;0.461;1ME3PNQYZbMGN73NN2Vhlh;In Your Eyes (feat. Alida);Robin Schulz,Alida;208222.0
100723;0.76;0.64;1iAyJBksvAI6DQEnzv8l1E;All We Got (feat. KIDDO);Robin Schulz,KIDDO;190218.0
100742;0.797;0.855;5JBtWpLoGO62gb5vax505b;Dopamine (feat. Eyelar);Purple Disco Machine,Eyelar;216092.0
100761;0.464;0.431;36CKza28wMxYdjdzji7ine;I Started A Joke;Bee Gees;188307.0
100774;0.931;0.141;1vO6ncg0fPrxNwV9UEIip6;Illuminate - Sub Focus & Wilkinson;Sub Focus,Wilkinson;179560.0
100780;0.729;0.219;4TIkSdsNSfqpuq6ZYvCjAz;All You Need To Know (feat. Calle Lehmann);Gryffin,SLANDER,Calle Lehmann;238338.0
100782;0.792;0.31;5Kpqr7t4KCI8vrnWrQ4H7B;Sideways;ILLENIUM,Valerie Broussard,Nurko;251831.0
100790;0.686;0.76;7l5znwq55EO9wwo7UvsAWz;The Harder They Come;Jimmy Cliff;187667.0
100796;0.793;0.592;3qGzO7CnDHKRT7KrR2JPFJ;Most People (with Lukas Graham);R3HAB,Lukas Graham;141053.0
100798;0.772;0.589;4e4fqjx0Izh4svvTef1z7e;Meant to Be (feat. Florida Georgia Line);Bebe Rexha,Florida Georgia Line;164205.0
100813;0.278;0.12;4D5FLyuD1KetP1watKLXW1;Rosyln;Bon Iver,St. Vincent;289560.0
100826;0.652;0.551;3FNy4yzOhHhFBeA5p4ofoq;Young, Wild & Free (feat. Bruno Mars);Snoop Dogg,Wiz Khalifa,Bruno Mars;207347.0
100832;0.91;0.805;5g9lS8deSIxItFBmZRC4vN;Ambitionz Az A Ridah;2Pac;278387.0
100834;0.918;0.498;2j1r3ubqqxuoTFaPVnTV1j;ANIMA;ReoNa;269120.0
100835;0.85;0.761;3ia3dJETSOllPsv3LJkE35;California Love - Original Version;2Pac,Roger,Dr. Dre;284907.0
100839;0.665;0.331;1ofhfV90EnYhEr7Un2fWiv;Changes;2Pac,Talent;268827.0
100843;0.909;0.309;4LwU4Vp6od3Sb08CsP99GC;The Next Episode;Dr. Dre,Snoop Dogg;161507.0
100884;0.971;0.0473;0rLxJG0iIZZawFE7bZ8W18;Drag Me to Hell;Aborted;303773.0
100891;0.786;0.407;1J2OlTIPluzOmf3RX8eKhT;Turn Back Time;Diplo,Sonny Fodera;147261.0
100894;0.768;0.374;3WbphvawbMZ8FyqDxYGdSQ;When I'm Gone;3 Doors Down;260333.0
100895;0.83;0.453;0M955bMOoilikPXwKLYpoi;I Hate Everything About You;Three Days Grace;231480.0
100900;0.948;0.102;0UZwcRQAk4QR09HtGRZhYC;Closer To The Edge;Thirty Seconds To Mars;273467.0
100902;0.401;0.798;3572we38SwmuBOiASywUMQ;The Girl From Ipanema - Matchbox Youth & Pueblo Vista Remix;Stan Getz,João Gilberto,Astrud Gilberto,Matchbox Youth,Pueblo Vista;109973.0
100905;0.288;0.671;3QxAadrRx8aSEVd6Qzr8KF;Saudade Vem Correndo;Stan Getz,Luiz Bonfá,Maria Toledo;219093.0
